"chromosome" "chr_num" "start_pos" "end_pos" "start_MB" "outlier_MDS1" "outlier_MDS2" "outlier_MDS3" "outlier_MDS4" "outlier_MDS5" "PCA_outlier" "PCAwindowID" "thisChromRow" "PCAwindowID_plot"
"234" "NC_044049.1" 2 21630057 21938462 21.63 FALSE FALSE FALSE FALSE FALSE FALSE NA 90 NA
"235" "NC_044049.1" 2 21938463 22215192 21.94 FALSE FALSE FALSE FALSE FALSE FALSE NA 91 NA
"236" "NC_044049.1" 2 22215193 22406131 22.22 FALSE FALSE FALSE FALSE FALSE FALSE NA 92 NA
"237" "NC_044049.1" 2 22406132 22633735 22.41 FALSE TRUE FALSE FALSE FALSE TRUE 16 93 16
"238" "NC_044049.1" 2 22633736 23078359 22.63 FALSE TRUE FALSE FALSE FALSE TRUE 16 94 NA
"239" "NC_044049.1" 2 23078360 23416969 23.08 FALSE FALSE FALSE FALSE FALSE FALSE NA 95 NA
"240" "NC_044049.1" 2 23416970 23639349 23.42 FALSE FALSE FALSE FALSE FALSE FALSE NA 96 NA
"241" "NC_044049.1" 2 23639350 23803807 23.64 FALSE FALSE FALSE FALSE FALSE FALSE NA 97 NA
"242" "NC_044049.1" 2 23803808 24165111 23.8 FALSE FALSE FALSE FALSE FALSE FALSE NA 98 NA
"243" "NC_044049.1" 2 24165112 24358495 24.17 FALSE FALSE FALSE FALSE FALSE FALSE NA 99 NA
"244" "NC_044049.1" 2 24358496 24493152 24.36 FALSE FALSE FALSE FALSE FALSE FALSE NA 100 NA
"245" "NC_044049.1" 2 24493153 24661903 24.49 FALSE FALSE FALSE FALSE TRUE TRUE 17 101 NA
"246" "NC_044049.1" 2 24661904 24826039 24.66 FALSE FALSE FALSE FALSE TRUE TRUE 17 102 17
"247" "NC_044049.1" 2 24826040 25195253 24.83 FALSE FALSE FALSE FALSE TRUE TRUE 17 103 NA
"248" "NC_044049.1" 2 25195254 25354186 25.2 FALSE FALSE FALSE FALSE FALSE FALSE NA 104 NA
"249" "NC_044049.1" 2 25354187 25530581 25.35 FALSE FALSE FALSE FALSE FALSE FALSE NA 105 NA
"250" "NC_044049.1" 2 25530582 25781478 25.53 FALSE FALSE FALSE FALSE FALSE FALSE NA 106 NA
"251" "NC_044049.1" 2 25781479 26022111 25.78 FALSE FALSE FALSE FALSE FALSE FALSE NA 107 NA
"252" "NC_044049.1" 2 26022112 26347267 26.02 FALSE FALSE FALSE FALSE FALSE FALSE NA 108 NA
"253" "NC_044049.1" 2 26347268 26662200 26.35 FALSE FALSE FALSE FALSE FALSE FALSE NA 109 NA
"254" "NC_044049.1" 2 26662201 26847576 26.66 FALSE FALSE FALSE FALSE FALSE FALSE NA 110 NA
"255" "NC_044049.1" 2 26847577 27417880 26.85 FALSE FALSE FALSE FALSE FALSE FALSE NA 111 NA
"256" "NC_044049.1" 2 27417881 27707029 27.42 FALSE FALSE FALSE FALSE FALSE FALSE NA 112 NA
"257" "NC_044049.1" 2 27707030 27968578 27.71 FALSE FALSE FALSE FALSE FALSE FALSE NA 113 NA
"258" "NC_044049.1" 2 27968579 28199161 27.97 FALSE TRUE FALSE FALSE FALSE TRUE 18 114 18
"259" "NC_044049.1" 2 28199162 28452090 28.2 FALSE FALSE FALSE FALSE FALSE FALSE NA 115 NA
"260" "NC_044050.1" 3 23365 260738 0.02 FALSE TRUE FALSE FALSE FALSE TRUE 19 1 NA
"261" "NC_044050.1" 3 260739 647507 0.26 FALSE TRUE FALSE FALSE FALSE TRUE 19 2 NA
"262" "NC_044050.1" 3 647508 1010876 0.65 FALSE TRUE FALSE FALSE FALSE TRUE 19 3 19
"263" "NC_044050.1" 3 1010877 1408403 1.01 FALSE TRUE FALSE FALSE FALSE TRUE 19 4 NA
"264" "NC_044050.1" 3 1408404 1763209 1.41 FALSE TRUE FALSE FALSE FALSE TRUE 19 5 NA
"265" "NC_044050.1" 3 1763210 1994167 1.76 FALSE FALSE FALSE TRUE FALSE TRUE 19 6 NA
"266" "NC_044050.1" 3 1994168 2231015 1.99 FALSE FALSE FALSE FALSE FALSE FALSE NA 7 NA
"267" "NC_044050.1" 3 2231016 2470114 2.23 FALSE FALSE FALSE TRUE TRUE TRUE 20 8 20
"268" "NC_044050.1" 3 2470115 2706890 2.47 FALSE FALSE FALSE TRUE TRUE TRUE 20 9 NA
"269" "NC_044050.1" 3 2706891 2879549 2.71 FALSE FALSE FALSE FALSE FALSE FALSE NA 10 NA
"270" "NC_044050.1" 3 2879550 3141413 2.88 FALSE FALSE FALSE FALSE FALSE FALSE NA 11 NA
"271" "NC_044050.1" 3 3141414 3275048 3.14 TRUE FALSE FALSE FALSE FALSE TRUE 21 12 21
"272" "NC_044050.1" 3 3275049 3432207 3.28 TRUE FALSE FALSE FALSE FALSE TRUE 21 13 NA
"273" "NC_044050.1" 3 3432208 3663323 3.43 FALSE FALSE FALSE FALSE FALSE FALSE NA 14 NA
"274" "NC_044050.1" 3 3663324 3824024 3.66 TRUE FALSE FALSE FALSE FALSE TRUE 22 15 22
"275" "NC_044050.1" 3 3824025 4043916 3.82 FALSE FALSE FALSE FALSE TRUE TRUE 22 16 NA
"276" "NC_044050.1" 3 4043917 4309860 4.04 FALSE FALSE FALSE FALSE FALSE FALSE NA 17 NA
"277" "NC_044050.1" 3 4309861 4567631 4.31 FALSE FALSE FALSE FALSE FALSE FALSE NA 18 NA
"278" "NC_044050.1" 3 4567632 4781556 4.57 FALSE FALSE FALSE FALSE FALSE FALSE NA 19 NA
"279" "NC_044050.1" 3 4781557 5083373 4.78 FALSE FALSE FALSE FALSE FALSE FALSE NA 20 NA
"280" "NC_044050.1" 3 5083374 5367037 5.08 FALSE FALSE FALSE FALSE FALSE FALSE NA 21 NA
"281" "NC_044050.1" 3 5367038 5594538 5.37 FALSE FALSE FALSE FALSE FALSE FALSE NA 22 NA
"282" "NC_044050.1" 3 5594539 5846258 5.59 TRUE FALSE FALSE FALSE TRUE TRUE 23 23 23
"283" "NC_044050.1" 3 5846259 6059704 5.85 FALSE FALSE FALSE FALSE FALSE FALSE NA 24 NA
"284" "NC_044050.1" 3 6059705 6277530 6.06 FALSE FALSE FALSE FALSE FALSE FALSE NA 25 NA
"285" "NC_044050.1" 3 6277531 6494047 6.28 FALSE FALSE FALSE FALSE FALSE FALSE NA 26 NA
"286" "NC_044050.1" 3 6494048 6672482 6.49 FALSE FALSE FALSE FALSE FALSE FALSE NA 27 NA
"287" "NC_044050.1" 3 6672483 6818873 6.67 FALSE FALSE FALSE FALSE FALSE FALSE NA 28 NA
"288" "NC_044050.1" 3 6818874 6996674 6.82 FALSE FALSE FALSE FALSE FALSE FALSE NA 29 NA
"289" "NC_044050.1" 3 6996675 7217725 7 FALSE FALSE FALSE FALSE FALSE FALSE NA 30 NA
"290" "NC_044050.1" 3 7217726 7433010 7.22 FALSE FALSE FALSE FALSE FALSE FALSE NA 31 NA
"291" "NC_044050.1" 3 7433011 7636844 7.43 FALSE FALSE FALSE FALSE FALSE FALSE NA 32 NA
"292" "NC_044050.1" 3 7636845 7866478 7.64 FALSE FALSE FALSE FALSE FALSE FALSE NA 33 NA
"293" "NC_044050.1" 3 7866479 8092246 7.87 FALSE FALSE FALSE FALSE FALSE FALSE NA 34 NA
"294" "NC_044050.1" 3 8092247 8273104 8.09 FALSE FALSE FALSE FALSE FALSE FALSE NA 35 NA
"295" "NC_044050.1" 3 8273105 8457733 8.27 FALSE FALSE FALSE FALSE FALSE FALSE NA 36 NA
"296" "NC_044050.1" 3 8457734 8626298 8.46 FALSE FALSE FALSE FALSE FALSE FALSE NA 37 NA
"297" "NC_044050.1" 3 8626299 8802254 8.63 FALSE FALSE FALSE FALSE FALSE FALSE NA 38 NA
"298" "NC_044050.1" 3 8802255 9015969 8.8 FALSE FALSE FALSE FALSE FALSE FALSE NA 39 NA
"299" "NC_044050.1" 3 9015970 9197178 9.02 FALSE FALSE FALSE FALSE FALSE FALSE NA 40 NA
"300" "NC_044050.1" 3 9197179 9394547 9.2 FALSE FALSE FALSE FALSE FALSE FALSE NA 41 NA
"301" "NC_044050.1" 3 9394548 9551437 9.39 FALSE FALSE FALSE FALSE FALSE FALSE NA 42 NA
"302" "NC_044050.1" 3 9551438 9764419 9.55 FALSE FALSE FALSE FALSE FALSE FALSE NA 43 NA
"303" "NC_044050.1" 3 9764420 9956780 9.76 FALSE FALSE FALSE FALSE FALSE FALSE NA 44 NA
"304" "NC_044050.1" 3 9956781 10146110 9.96 FALSE FALSE FALSE FALSE FALSE FALSE NA 45 NA
"305" "NC_044050.1" 3 10146111 10385608 10.15 FALSE FALSE TRUE FALSE FALSE TRUE 24 46 NA
"306" "NC_044050.1" 3 10385609 10640921 10.39 FALSE FALSE TRUE FALSE FALSE TRUE 24 47 24
"307" "NC_044050.1" 3 10640922 10883630 10.64 FALSE FALSE TRUE FALSE FALSE TRUE 24 48 NA
"308" "NC_044050.1" 3 10883631 11141887 10.88 FALSE FALSE TRUE FALSE FALSE TRUE 24 49 NA
"309" "NC_044050.1" 3 11141888 11402455 11.14 FALSE FALSE FALSE FALSE FALSE FALSE NA 50 NA
"310" "NC_044050.1" 3 11402456 11661381 11.4 FALSE FALSE FALSE FALSE FALSE FALSE NA 51 NA
"311" "NC_044050.1" 3 11661382 11910382 11.66 FALSE FALSE FALSE FALSE FALSE FALSE NA 52 NA
"312" "NC_044050.1" 3 11910383 12114603 11.91 FALSE FALSE FALSE FALSE FALSE FALSE NA 53 NA
"313" "NC_044050.1" 3 12114604 12279234 12.11 FALSE FALSE FALSE FALSE FALSE FALSE NA 54 NA
"314" "NC_044050.1" 3 12279235 12523896 12.28 FALSE FALSE FALSE FALSE FALSE FALSE NA 55 NA
"315" "NC_044050.1" 3 12523897 12712087 12.52 FALSE FALSE FALSE FALSE FALSE FALSE NA 56 NA
"316" "NC_044050.1" 3 12712088 12971483 12.71 FALSE FALSE FALSE FALSE FALSE FALSE NA 57 NA
"317" "NC_044050.1" 3 12971484 13151862 12.97 FALSE FALSE FALSE FALSE FALSE FALSE NA 58 NA
"318" "NC_044050.1" 3 13151863 13350761 13.15 FALSE FALSE FALSE TRUE FALSE TRUE 25 59 25
"319" "NC_044050.1" 3 13350762 13631327 13.35 FALSE FALSE FALSE FALSE FALSE FALSE NA 60 NA
"320" "NC_044050.1" 3 13631328 13773493 13.63 FALSE FALSE FALSE FALSE FALSE FALSE NA 61 NA
"321" "NC_044050.1" 3 13773494 13941848 13.77 FALSE FALSE FALSE FALSE FALSE FALSE NA 62 NA
"322" "NC_044050.1" 3 13941849 14125937 13.94 FALSE FALSE FALSE FALSE FALSE FALSE NA 63 NA
"323" "NC_044050.1" 3 14125938 14318832 14.13 FALSE FALSE FALSE FALSE FALSE FALSE NA 64 NA
"324" "NC_044050.1" 3 14318833 14465689 14.32 FALSE FALSE FALSE FALSE FALSE FALSE NA 65 NA
"325" "NC_044050.1" 3 14465690 14687529 14.47 FALSE FALSE FALSE FALSE FALSE FALSE NA 66 NA
"326" "NC_044050.1" 3 14687530 14971784 14.69 FALSE FALSE FALSE FALSE FALSE FALSE NA 67 NA
"327" "NC_044050.1" 3 14971785 15147083 14.97 FALSE FALSE FALSE FALSE FALSE FALSE NA 68 NA
"328" "NC_044050.1" 3 15147084 15324511 15.15 FALSE FALSE FALSE FALSE FALSE FALSE NA 69 NA
"329" "NC_044050.1" 3 15324512 15574723 15.32 TRUE FALSE FALSE FALSE FALSE TRUE 26 70 26
"330" "NC_044050.1" 3 15574724 15879287 15.57 FALSE FALSE FALSE FALSE FALSE FALSE NA 71 NA
"331" "NC_044050.1" 3 15879288 16216565 15.88 FALSE FALSE FALSE FALSE FALSE FALSE NA 72 NA
"332" "NC_044050.1" 3 16216566 16441340 16.22 FALSE FALSE FALSE FALSE FALSE FALSE NA 73 NA
"333" "NC_044050.1" 3 16441341 16762404 16.44 FALSE FALSE FALSE FALSE FALSE FALSE NA 74 NA
"334" "NC_044050.1" 3 16762405 16988270 16.76 FALSE FALSE FALSE FALSE TRUE TRUE 27 75 27
"335" "NC_044050.1" 3 16988271 17208288 16.99 FALSE FALSE FALSE FALSE TRUE TRUE 27 76 NA
"336" "NC_044050.1" 3 17208289 17469095 17.21 FALSE FALSE FALSE FALSE FALSE FALSE NA 77 NA
"337" "NC_044050.1" 3 17469096 17855841 17.47 FALSE FALSE FALSE FALSE FALSE FALSE NA 78 NA
"338" "NC_044050.1" 3 17855842 18098012 17.86 FALSE FALSE FALSE FALSE FALSE FALSE NA 79 NA
"339" "NC_044050.1" 3 18098013 18330057 18.1 FALSE FALSE FALSE FALSE FALSE FALSE NA 80 NA
"340" "NC_044050.1" 3 18330058 18532060 18.33 FALSE FALSE FALSE FALSE FALSE FALSE NA 81 NA
"341" "NC_044050.1" 3 18532061 18745832 18.53 FALSE FALSE FALSE FALSE FALSE FALSE NA 82 NA
"342" "NC_044050.1" 3 18745833 18969137 18.75 FALSE FALSE FALSE FALSE FALSE FALSE NA 83 NA
"343" "NC_044050.1" 3 18969138 19229667 18.97 FALSE FALSE FALSE FALSE FALSE FALSE NA 84 NA
"344" "NC_044050.1" 3 19229668 19462122 19.23 FALSE FALSE FALSE FALSE FALSE FALSE NA 85 NA
"345" "NC_044050.1" 3 19462123 19690253 19.46 FALSE FALSE FALSE FALSE FALSE FALSE NA 86 NA
"346" "NC_044050.1" 3 19690254 19955731 19.69 FALSE FALSE FALSE FALSE FALSE FALSE NA 87 NA
"347" "NC_044050.1" 3 19955732 20167074 19.96 FALSE FALSE FALSE FALSE FALSE FALSE NA 88 NA
"348" "NC_044050.1" 3 20167075 20443286 20.17 FALSE FALSE FALSE FALSE FALSE FALSE NA 89 NA
"349" "NC_044050.1" 3 20443287 20682185 20.44 FALSE FALSE FALSE FALSE FALSE FALSE NA 90 NA
"350" "NC_044050.1" 3 20682186 20943087 20.68 FALSE FALSE FALSE FALSE FALSE FALSE NA 91 NA
"351" "NC_044050.1" 3 20943088 21148178 20.94 FALSE FALSE FALSE FALSE FALSE FALSE NA 92 NA
"352" "NC_044050.1" 3 21148179 21374497 21.15 FALSE FALSE FALSE FALSE FALSE FALSE NA 93 NA
"353" "NC_044050.1" 3 21374498 21606659 21.37 TRUE FALSE FALSE FALSE TRUE TRUE 28 94 28
"354" "NC_044050.1" 3 21606660 21756407 21.61 FALSE FALSE FALSE FALSE FALSE FALSE NA 95 NA
"355" "NC_044050.1" 3 21756408 21925850 21.76 FALSE FALSE FALSE FALSE FALSE FALSE NA 96 NA
"356" "NC_044050.1" 3 21925851 22075966 21.93 FALSE FALSE FALSE FALSE FALSE FALSE NA 97 NA
"357" "NC_044050.1" 3 22075967 22220326 22.08 FALSE FALSE FALSE FALSE FALSE FALSE NA 98 NA
"358" "NC_044050.1" 3 22220327 22386355 22.22 FALSE FALSE FALSE FALSE FALSE FALSE NA 99 NA
"359" "NC_044050.1" 3 22386356 22712415 22.39 FALSE FALSE FALSE FALSE FALSE FALSE NA 100 NA
"360" "NC_044050.1" 3 22712416 23017465 22.71 FALSE FALSE FALSE FALSE FALSE FALSE NA 101 NA
"361" "NC_044050.1" 3 23017466 23326107 23.02 FALSE FALSE FALSE FALSE FALSE FALSE NA 102 NA
"362" "NC_044050.1" 3 23326108 23557712 23.33 FALSE FALSE FALSE FALSE FALSE FALSE NA 103 NA
"363" "NC_044050.1" 3 23557713 23766223 23.56 FALSE FALSE FALSE FALSE FALSE FALSE NA 104 NA
"364" "NC_044050.1" 3 23766224 23947493 23.77 FALSE FALSE FALSE FALSE FALSE FALSE NA 105 NA
"365" "NC_044050.1" 3 23947494 24179416 23.95 FALSE FALSE FALSE FALSE FALSE FALSE NA 106 NA
"366" "NC_044050.1" 3 24179417 24415548 24.18 FALSE FALSE FALSE FALSE FALSE FALSE NA 107 NA
"367" "NC_044050.1" 3 24415549 24619060 24.42 FALSE FALSE FALSE FALSE FALSE FALSE NA 108 NA
"368" "NC_044050.1" 3 24619061 24787301 24.62 FALSE FALSE FALSE FALSE FALSE FALSE NA 109 NA
"369" "NC_044050.1" 3 24787302 25044228 24.79 FALSE FALSE FALSE FALSE FALSE FALSE NA 110 NA
"370" "NC_044050.1" 3 25044229 25220239 25.04 FALSE FALSE FALSE FALSE FALSE FALSE NA 111 NA
"371" "NC_044050.1" 3 25220240 25551551 25.22 FALSE FALSE FALSE FALSE FALSE FALSE NA 112 NA
"372" "NC_044050.1" 3 25551552 25698020 25.55 FALSE FALSE FALSE FALSE FALSE FALSE NA 113 NA
"373" "NC_044050.1" 3 25698021 25881696 25.7 FALSE FALSE FALSE FALSE FALSE FALSE NA 114 NA
"374" "NC_044050.1" 3 25881697 26215805 25.88 TRUE FALSE FALSE FALSE FALSE TRUE 29 115 29
"375" "NC_044050.1" 3 26215806 26384581 26.22 FALSE FALSE FALSE FALSE FALSE FALSE NA 116 NA
"376" "NC_044050.1" 3 26384582 26538965 26.38 FALSE FALSE FALSE FALSE FALSE FALSE NA 117 NA
"377" "NC_044050.1" 3 26538966 26690933 26.54 FALSE FALSE FALSE FALSE FALSE FALSE NA 118 NA
"378" "NC_044050.1" 3 26690934 26940718 26.69 FALSE FALSE FALSE FALSE FALSE FALSE NA 119 NA
"379" "NC_044050.1" 3 26940719 27139073 26.94 FALSE FALSE FALSE FALSE FALSE FALSE NA 120 NA
"380" "NC_044050.1" 3 27139074 27419180 27.14 FALSE FALSE FALSE FALSE FALSE FALSE NA 121 NA
"381" "NC_044050.1" 3 27419181 27621942 27.42 FALSE FALSE FALSE FALSE FALSE FALSE NA 122 NA
"382" "NC_044050.1" 3 27621943 27802258 27.62 FALSE FALSE FALSE FALSE FALSE FALSE NA 123 NA
"383" "NC_044050.1" 3 27802259 28013062 27.8 FALSE FALSE FALSE FALSE FALSE FALSE NA 124 NA
"384" "NC_044050.1" 3 28013063 28255816 28.01 TRUE FALSE FALSE FALSE FALSE TRUE 30 125 30
"385" "NC_044050.1" 3 28255817 28440447 28.26 FALSE FALSE FALSE FALSE FALSE FALSE NA 126 NA
"386" "NC_044050.1" 3 28440448 28609675 28.44 FALSE FALSE FALSE FALSE FALSE FALSE NA 127 NA
"387" "NC_044050.1" 3 28609676 28788777 28.61 FALSE FALSE FALSE FALSE FALSE FALSE NA 128 NA
"388" "NC_044050.1" 3 28788778 28995433 28.79 FALSE FALSE FALSE FALSE FALSE FALSE NA 129 NA
"389" "NC_044050.1" 3 28995434 29140554 29 FALSE FALSE FALSE FALSE FALSE FALSE NA 130 NA
"390" "NC_044050.1" 3 29140555 29312469 29.14 FALSE FALSE FALSE FALSE TRUE TRUE 31 131 31
"391" "NC_044050.1" 3 29312470 29464088 29.31 FALSE FALSE FALSE FALSE FALSE FALSE NA 132 NA
"392" "NC_044050.1" 3 29464089 29609823 29.46 FALSE FALSE FALSE FALSE FALSE FALSE NA 133 NA
"393" "NC_044050.1" 3 29609824 29779853 29.61 FALSE FALSE FALSE FALSE FALSE FALSE NA 134 NA
"394" "NC_044050.1" 3 29779854 29930819 29.78 FALSE FALSE FALSE FALSE FALSE FALSE NA 135 NA
"395" "NC_044050.1" 3 29930820 30204740 29.93 TRUE FALSE FALSE FALSE FALSE TRUE 32 136 32
"396" "NC_044050.1" 3 30204741 30465066 30.2 FALSE FALSE FALSE FALSE FALSE FALSE NA 137 NA
"397" "NC_044050.1" 3 30465067 30706681 30.47 FALSE FALSE FALSE FALSE FALSE FALSE NA 138 NA
"398" "NC_044051.1" 4 19547 338475 0.02 FALSE FALSE FALSE FALSE FALSE FALSE NA 1 NA
"399" "NC_044051.1" 4 338476 611600 0.34 FALSE FALSE FALSE FALSE FALSE FALSE NA 2 NA
"400" "NC_044051.1" 4 611601 1017446 0.61 FALSE FALSE FALSE FALSE FALSE FALSE NA 3 NA
"401" "NC_044051.1" 4 1017447 1352059 1.02 FALSE FALSE FALSE FALSE FALSE FALSE NA 4 NA
"402" "NC_044051.1" 4 1352060 1614354 1.35 FALSE FALSE FALSE FALSE FALSE FALSE NA 5 NA
"403" "NC_044051.1" 4 1614355 1786264 1.61 FALSE FALSE FALSE FALSE FALSE FALSE NA 6 NA
"404" "NC_044051.1" 4 1786265 1978588 1.79 FALSE FALSE FALSE FALSE FALSE FALSE NA 7 NA
"405" "NC_044051.1" 4 1978589 2123981 1.98 FALSE FALSE FALSE FALSE FALSE FALSE NA 8 NA
"406" "NC_044051.1" 4 2123982 2386740 2.12 FALSE FALSE FALSE FALSE FALSE FALSE NA 9 NA
"407" "NC_044051.1" 4 2386741 2754676 2.39 FALSE FALSE FALSE FALSE FALSE FALSE NA 10 NA
"408" "NC_044051.1" 4 2754677 2887960 2.75 FALSE FALSE FALSE FALSE FALSE FALSE NA 11 NA
"409" "NC_044051.1" 4 2887961 3255475 2.89 FALSE FALSE FALSE FALSE FALSE FALSE NA 12 NA
"410" "NC_044051.1" 4 3255476 3517535 3.26 FALSE FALSE FALSE FALSE FALSE FALSE NA 13 NA
"411" "NC_044051.1" 4 3517536 3787290 3.52 FALSE FALSE FALSE FALSE FALSE FALSE NA 14 NA
"412" "NC_044051.1" 4 3787291 3985166 3.79 FALSE FALSE FALSE FALSE FALSE FALSE NA 15 NA
"413" "NC_044051.1" 4 3985167 4071942 3.99 FALSE FALSE FALSE FALSE FALSE FALSE NA 16 NA
"414" "NC_044051.1" 4 4071943 4378759 4.07 FALSE FALSE FALSE FALSE FALSE FALSE NA 17 NA
"415" "NC_044051.1" 4 4378760 4568481 4.38 FALSE FALSE FALSE FALSE FALSE FALSE NA 18 NA
"416" "NC_044051.1" 4 4568482 4784577 4.57 FALSE FALSE FALSE FALSE FALSE FALSE NA 19 NA
"417" "NC_044051.1" 4 4784578 5091952 4.78 FALSE FALSE FALSE FALSE FALSE FALSE NA 20 NA
"418" "NC_044051.1" 4 5091953 5497408 5.09 FALSE FALSE FALSE FALSE FALSE FALSE NA 21 NA
"419" "NC_044051.1" 4 5497409 5683475 5.5 FALSE FALSE FALSE FALSE FALSE FALSE NA 22 NA
"420" "NC_044051.1" 4 5683476 5887197 5.68 FALSE FALSE FALSE FALSE FALSE FALSE NA 23 NA
"421" "NC_044051.1" 4 5887198 6142932 5.89 FALSE FALSE FALSE FALSE FALSE FALSE NA 24 NA
"422" "NC_044051.1" 4 6142933 6437970 6.14 FALSE FALSE FALSE FALSE FALSE FALSE NA 25 NA
"423" "NC_044051.1" 4 6437971 6661150 6.44 FALSE FALSE FALSE FALSE FALSE FALSE NA 26 NA
"424" "NC_044051.1" 4 6661151 6918793 6.66 FALSE FALSE FALSE FALSE FALSE FALSE NA 27 NA
"425" "NC_044051.1" 4 6918794 7134261 6.92 FALSE FALSE FALSE FALSE FALSE FALSE NA 28 NA
"426" "NC_044051.1" 4 7134262 7309189 7.13 FALSE FALSE FALSE FALSE FALSE FALSE NA 29 NA
"427" "NC_044051.1" 4 7309190 7491329 7.31 FALSE FALSE FALSE FALSE FALSE FALSE NA 30 NA
"428" "NC_044051.1" 4 7491330 7671364 7.49 FALSE FALSE FALSE FALSE FALSE FALSE NA 31 NA
"429" "NC_044051.1" 4 7671365 7915899 7.67 FALSE FALSE FALSE FALSE FALSE FALSE NA 32 NA
"430" "NC_044051.1" 4 7915900 8097374 7.92 FALSE FALSE FALSE FALSE FALSE FALSE NA 33 NA
"431" "NC_044051.1" 4 8097375 8246564 8.1 FALSE FALSE FALSE FALSE FALSE FALSE NA 34 NA
"432" "NC_044051.1" 4 8246565 8351584 8.25 FALSE FALSE FALSE FALSE FALSE FALSE NA 35 NA
"433" "NC_044051.1" 4 8351585 8518133 8.35 FALSE FALSE FALSE FALSE FALSE FALSE NA 36 NA
"434" "NC_044051.1" 4 8518134 8720793 8.52 FALSE FALSE FALSE FALSE FALSE FALSE NA 37 NA
"435" "NC_044051.1" 4 8720794 8891969 8.72 FALSE FALSE FALSE FALSE FALSE FALSE NA 38 NA
"436" "NC_044051.1" 4 8891970 9144050 8.89 FALSE FALSE FALSE FALSE FALSE FALSE NA 39 NA
"437" "NC_044051.1" 4 9144051 9356327 9.14 FALSE FALSE FALSE FALSE FALSE FALSE NA 40 NA
"438" "NC_044051.1" 4 9356328 9549333 9.36 FALSE FALSE FALSE FALSE FALSE FALSE NA 41 NA
"439" "NC_044051.1" 4 9549334 9791475 9.55 FALSE FALSE FALSE FALSE FALSE FALSE NA 42 NA
"440" "NC_044051.1" 4 9791476 10003263 9.79 FALSE FALSE FALSE FALSE FALSE FALSE NA 43 NA
"441" "NC_044051.1" 4 10003264 10165426 10 FALSE FALSE FALSE FALSE FALSE FALSE NA 44 NA
"442" "NC_044051.1" 4 10165427 10347552 10.17 FALSE FALSE FALSE FALSE FALSE FALSE NA 45 NA
"443" "NC_044051.1" 4 10347553 10581103 10.35 FALSE FALSE FALSE FALSE FALSE FALSE NA 46 NA
"444" "NC_044051.1" 4 10581104 10762738 10.58 FALSE FALSE FALSE FALSE FALSE FALSE NA 47 NA
"445" "NC_044051.1" 4 10762739 10966515 10.76 FALSE FALSE FALSE FALSE FALSE FALSE NA 48 NA
"446" "NC_044051.1" 4 10966516 11214404 10.97 FALSE FALSE FALSE FALSE FALSE FALSE NA 49 NA
"447" "NC_044051.1" 4 11214405 11374517 11.21 FALSE FALSE FALSE FALSE FALSE FALSE NA 50 NA
"448" "NC_044051.1" 4 11374518 11559947 11.37 FALSE FALSE FALSE FALSE FALSE FALSE NA 51 NA
"449" "NC_044051.1" 4 11559948 11804271 11.56 FALSE FALSE FALSE FALSE FALSE FALSE NA 52 NA
"450" "NC_044051.1" 4 11804272 12058542 11.8 FALSE FALSE FALSE FALSE FALSE FALSE NA 53 NA
"451" "NC_044051.1" 4 12058543 12204363 12.06 FALSE FALSE FALSE FALSE FALSE FALSE NA 54 NA
"452" "NC_044051.1" 4 12204364 12706870 12.2 FALSE FALSE FALSE FALSE FALSE FALSE NA 55 NA
"453" "NC_044051.1" 4 12706871 12986687 12.71 FALSE FALSE FALSE FALSE FALSE FALSE NA 56 NA
"454" "NC_044051.1" 4 12986688 13202426 12.99 FALSE FALSE FALSE FALSE FALSE FALSE NA 57 NA
"455" "NC_044051.1" 4 13202427 13372985 13.2 FALSE FALSE FALSE FALSE FALSE FALSE NA 58 NA
"456" "NC_044051.1" 4 13372986 13550811 13.37 FALSE FALSE FALSE FALSE FALSE FALSE NA 59 NA
"457" "NC_044051.1" 4 13550812 13713452 13.55 FALSE FALSE FALSE FALSE FALSE FALSE NA 60 NA
"458" "NC_044051.1" 4 13713453 13980646 13.71 FALSE FALSE FALSE FALSE FALSE FALSE NA 61 NA
"459" "NC_044051.1" 4 13980647 14226277 13.98 FALSE FALSE FALSE FALSE FALSE FALSE NA 62 NA
"460" "NC_044051.1" 4 14226278 14797426 14.23 FALSE FALSE FALSE FALSE FALSE FALSE NA 63 NA
"461" "NC_044051.1" 4 14797427 15275389 14.8 FALSE FALSE FALSE FALSE FALSE FALSE NA 64 NA
"462" "NC_044051.1" 4 15275390 15505188 15.28 FALSE FALSE FALSE FALSE FALSE FALSE NA 65 NA
"463" "NC_044051.1" 4 15505189 15771984 15.51 FALSE FALSE FALSE FALSE FALSE FALSE NA 66 NA
"464" "NC_044051.1" 4 15771985 16008195 15.77 FALSE FALSE FALSE FALSE FALSE FALSE NA 67 NA
"465" "NC_044051.1" 4 16008196 16223421 16.01 FALSE FALSE FALSE FALSE FALSE FALSE NA 68 NA
"466" "NC_044051.1" 4 16223422 16408261 16.22 FALSE FALSE FALSE FALSE FALSE FALSE NA 69 NA
"467" "NC_044051.1" 4 16408262 16651899 16.41 FALSE FALSE FALSE FALSE FALSE FALSE NA 70 NA
"468" "NC_044051.1" 4 16651900 16885668 16.65 FALSE FALSE FALSE FALSE FALSE FALSE NA 71 NA
